deck,index,id,advisor,advisorName,text,leftLabel,rightLabel
"CHRONICLE_CARDS","84","chr_85","6","Юлия Стрельцова","В регионе на честных выборах победил неугодный губернатор. Аппарат предлагает завести на него дело и продавить «правильного» через суд.","Признать победу","Снять через суд"
"CHRONICLE_CARDS","85","chr_86","6","Юлия Стрельцова","Тем, кто месяцы назад вышел на мирный протест, домой пачками приходят штрафы по записям с камер. Стрельцова требует прекратить «охоту по архивам».","Простить участников","Доштрафовать всех"
"CHRONICLE_CARDS","86","chr_87","6","Юлия Стрельцова","Студента отчислили и тут же выписали повестку за участие в акции. Стрельцова: «Вы превращаете университет в фильтр на лояльность».","Восстановить студента","Отчислить и призвать"
"CHRONICLE_CARDS","87","chr_88","6","Юлия Стрельцова","Последнюю организацию независимых наблюдателей предлагают объявить «нежелательной» перед выборами. Без них фальсификации никто не зафиксирует.","Оставить наблюдателей","Запретить наблюдателей"
"CHRONICLE_CARDS","88","chr_89","0","Аркадий Зубов","Дыра в бюджете. Зубов предлагает тихо запустить руку в пенсионный фонд ради войны и силовиков, а дефицит «дорисовать». «Старики потерпят, фронт — нет».","Не трогать пенсии","Изъять из пенсионного фонда"
"CHRONICLE_CARDS","89","chr_90","0","Аркадий Зубов","Зубов предлагает разовый «налог на победу» с остатков бизнеса — чтобы оплатить premii силовикам. «Кто не на фронте, пусть платит за тех, кто держит порядок».","Отказать в поборе","Ввести налог на победу"
"CHRONICLE_CARDS","90","chr_91","0","Аркадий Зубов","Элиты выводят капиталы. Зубов предлагает жёсткий валютный контроль — заморозить и счета граждан тоже. «Иначе побегут все, и сильные, и слабые».","Дать людям их деньги","Заморозить всё"
"CHRONICLE_CARDS","91","chr_92","0","Аркадий Зубов","Денег на всех нет. Зубов предлагает поднять жалованье силовикам и доносчикам, урезав врачей и учителей. «Платить надо тем, кто защищает власть».","Поддержать врачей и учителей","Платить силовикам"
"CHRONICLE_CARDS","92","chr_93","0","Аркадий Зубов","Зубов предлагает национализировать «недружественные» компании и подарить их лояльным управляющим. «Назовём это импортозамещением собственности».","Уважать собственность","Отнять и раздать своим"
"CHRONICLE_CARDS","93","chr_94","0","Аркадий Зубов","Зубов предлагает просто напечатать денег на военные премии. Инфляция съест зарплаты простых людей, но «цифры выплат будут красивыми».","Не включать станок","Запустить станок"
"CHRONICLE_CARDS","94","chr_95","4","Посол Сара Хартли","Международный трибунал выдал ордер на одного из ваших. Хартли советует хотя бы ограничить ему зарубежные поездки. Сенин кричит: «Не сметь сдавать своих!»","Тихо ограничить выезд","Демонстративно проигнорировать"
"CHRONICLE_CARDS","95","chr_96","4","Посол Сара Хартли","Запад предлагает обменять схваченного гражданина на вашего провалившегося агента. По сути — вы берёте людей в заложники ради обменного фонда.","Отпустить без обмена","Держать как обменный фонд"
"CHRONICLE_CARDS","96","chr_97","4","Посол Сара Хартли","Санкции ударили по ввозу лекарств — в аптеках пусто. Хартли намекает на тихий канал поставок. Сенин против: «Признать дефицит — расписаться в слабости».","Тихо наладить поставки","Винить во всём Запад"
"CHRONICLE_CARDS","97","chr_98","4","Посол Сара Хартли","Докладчик по правам человека описал пытки в колониях. Хартли предлагает пустить комиссию. Сенин — выслать докладчика и ограничиться «озабоченностью наоборот».","Пустить комиссию","Выслать докладчика"
"CHRONICLE_CARDS","98","chr_99","4","Посол Сара Хартли","Варонийских спортсменов отстранили от Игр. Хартли предлагает поехать нейтрально. Аппарат — заставить атлетов публично клясться в верности под угрозой карьеры.","Дать поехать нейтрально","Требовать клятв верности"
"CHRONICLE_CARDS","99","chr_100","4","Посол Сара Хартли","Западного корреспондента аккредитовали в Варонии. Сенин предлагает позже «найти» у него шпионаж и сделать разменной монетой. Хартли предупреждает о последствиях.","Дать честно работать","Готовить дело о шпионаже"
"PRECEDENT_CARDS","0","prec_6","8","Екатерина Пизулина","Пизулина в ярости: на закрытом балу знати гости явились почти раздетыми, один шут — и вовсе в одном носке. «Это плевок в наши ценности! Требую арестов и публичных покаяний перед народом».","Не раздувать шалость","Заставить каяться и оштрафовать"
"PRECEDENT_CARDS","1","prec_7","8","Екатерина Пизулина","Иностранный видеохостинг крутит крамолу о Варонии. Заблокировать без бунта нельзя. Пизулина предлагает «суверенный замедлитель» — ужать скорость до черепашьей, чтоб сами ушли.","Оставить как есть","Замедлить вещание"
"PRECEDENT_CARDS","2","prec_10","8","Екатерина Пизулина","Популярные писатели уехали и критикуют Варонию из-за рубежа, а их книги ещё стоят в лавках. Пизулина требует убрать их с полок и запретить спектакли по ним.","Пусть книги продаются","Изъять книги и пьесы"
"PRECEDENT_CARDS","3","prec_16","8","Екатерина Пизулина","Две поэтессы поставили пьесу о девушках, ушедших к степным разбойникам. «Эксперты» Пизулиной нашли там оправдание крамолы и требуют шесть лет каторги авторкам.","Отклонить обвинения","Осудить авторок"
"PRECEDENT_CARDS","4","prec_17","8","Екатерина Пизулина","В сети расходится «ересь» о сознательном отказе заводить детей. Пизулина: «Это подрывает демографию державы! Требую запретить любую пропаганду бездетности».","Не лезть в личный выбор","Запретить «пропаганду бездетности»"
"PRECEDENT_CARDS","5","prec_28","8","Екатерина Пизулина","Гимназист тайком записал, как учительница истории назвала гвардию захватчиками. Родители-активисты требуют уволить «предательницу» и отдать под суд.","Замять скандал","Уволить и судить"
"PRECEDENT_CARDS","6","prec_35","8","Екатерина Пизулина","Столичный трубадур спел гимн в шутливой манере на ярмарке. Пизулина требует отменить все его концерты, пока он не запишет покаяние перед Престолом.","Не обращать внимания","Запретить концерты до покаяния"
"PRECEDENT_CARDS","7","prec_45","8","Екатерина Пизулина","Учёные мужи цитируют западных коллег в трудах. Пизулина видит в этом «преклонение перед врагом» и предлагает запретить ссылки на работы враждебных держав.","Сохранить научный обмен","Запретить цитировать врага"
"PRECEDENT_CARDS","8","prec_49","8","Екатерина Пизулина","Пизулина предлагает шоу «Минута извинений»: пойманных вольнодумцев выводить на главную площадь и транслировать их покаяния по всем глашатайским трубам державы.","Судить без шоу","Запустить шоу покаяний"
"PRECEDENT_CARDS","9","prec_65","8","Екатерина Пизулина","Вывески Столицы пестрят заморскими словами: «бутик», «кафе», «бренд». Пизулина: «Это оскорбляет наш язык! Штрафовать за каждое иностранное слово на вывеске».","Оставить как есть","Штрафовать за иностранные слова"
"PRECEDENT_CARDS","10","prec_99","8","Екатерина Пизулина","Бояре и купцы переписываются с заморскими послами в чужих тайных чатах. Пизулина требует под угрозой увольнения запретить чиновникам западные средства связи.","Оставить выбор за чиновниками","Запретить чужие мессенджеры"
"PRECEDENT_CARDS","11","prec_120","8","Екатерина Пизулина","Заморская «Книга Ликов» транслирует крамольные призывы. Пизулина предлагает объявить её создателей экстремистами и наглухо заблокировать сеть в Варонии.","Оставить сеть работать","Заблокировать сеть"
"PRECEDENT_CARDS","12","prec_93","8","Екатерина Пизулина","Гимназисты празднуют заморский «День Всех Святых» с тыквами и масками чертей. Пизулина: «Это бесовщина и чужие ценности! Запретить все западные праздники».","Разрешить праздновать","Запретить чужие праздники"
"PRECEDENT_CARDS","13","prec_2","9","Александр Борзыкин","Борзыкин докладывает: девица из художественной артели подменяла ценники в лавках на пасквили о потерях гвардии. «Требую максимальный срок — семь лет каторги — для острастки других».","Ограничиться штрафом","Дать семь лет каторги"
"PRECEDENT_CARDS","14","prec_11","9","Александр Борзыкин","Юный наследник наместника Южной провинции лично явился в каземат и избил арестанта за сожжение священной книги. Отец просит наградить отпрыска орденом. Борзыкин не против.","Отказать в награде","Вручить орден"
"PRECEDENT_CARDS","15","prec_20","9","Александр Борзыкин","На улицах обыватели надевают жёлтые башмаки с синими кафтанами — намёк на Соседнюю Республику. Жандармы Борзыкина уже штрафуют их «за дискредитацию гвардии».","Прекратить абсурд","Поддержать аресты"
"PRECEDENT_CARDS","16","prec_21","9","Александр Борзыкин","Пойманный заговорщик не признаёт вину. Следователи Борзыкина провели суд прямо в караулке жандармерии, без адвокатов. «Удобно и быстро, зачем тянуть с трибуналом?»","Требовать суда в трибунале","Одобрить практику"
"PRECEDENT_CARDS","17","prec_30","9","Александр Борзыкин","Родители привели ребёнка на несанкционированный сход у Ратуши. Борзыкин предлагает лишать таких смутьянов родительских прав, а детей — в кадетские корпуса.","Ограничиться штрафом","Забирать детей в корпуса"
"PRECEDENT_CARDS","18","prec_43","9","Александр Борзыкин","Офицер в отставке написал письмо с критикой вашей политики. Борзыкин предлагает лишать таких людей всех званий, орденов и государственной пенсии.","Ограничиться выговором","Лишать званий и пенсий"
"PRECEDENT_CARDS","19","prec_47","9","Александр Борзыкин","Люди несут цветы к памятнику поэту Соседней Республики в центре Столицы — немой протест. Жандармы Борзыкина задержали два десятка человек. Продолжать?","Разрешить возложение","Продолжать аресты"
"PRECEDENT_CARDS","20","prec_59","9","Александр Борзыкин","Молодой стихоплёт читал антивоенные вирши у памятника поэту. При аресте его избили, теперь он в лазарете каземата. Суд Борзыкина просит пять лет каторги.","Выпустить под залог","Осудить на пять лет"
"PRECEDENT_CARDS","21","prec_96","9","Александр Борзыкин","Обыватели снимают, как жандармы дубинками разгоняют людей у Ратуши, и выкладывают в сети. Борзыкин требует полностью запретить съёмку жандармов при исполнении.","Разрешить съёмку","Запретить съёмку"
"PRECEDENT_CARDS","22","prec_100","9","Александр Борзыкин","Обыватель пять лет назад переслал другу картинку с насмешкой над флагом, а нашли это сейчас. Борзыкин просит арестовать его на 15 суток «за пропаганду экстремизма».","Простить за давностью","Арестовать на 15 суток"
"PRECEDENT_CARDS","23","prec_105","9","Александр Борзыкин","Обыватель написал в сети, что мятежные дружинники «Пороха» были правы в критике Громова. Борзыкин требует дело «за оправдание мятежа против державы».","Проигнорировать пост","Возбудить дело"
"PRECEDENT_CARDS","24","prec_121","9","Александр Борзыкин","Поэтесса написала строки о том, что худой мир лучше доброй ссоры. Суд Борзыкина просит признать это «дискредитацией доблестной гвардии» и крупный штраф.","Отменить обвинения","Оштрафовать поэтессу"
"PRECEDENT_CARDS","25","prec_8","10","Евгений Погожинга","Погожинга в бешенстве: «Генералы Громова морят мою дружину без снарядов и бьют по нашим тылам! Я разворачиваю полки и иду маршем на Столицу за справедливостью!»","Договориться о мире","Подавить мятеж силой"
"PRECEDENT_CARDS","26","prec_41","10","Евгений Погожинга","«Мои полки редеют, — давит Погожинга. — Дайте право забирать каторжников из тюрем. Полгода на передовой — и полное помилование. Кто не доживёт, тот и так был лишним».","Отказать в вербовке","Разрешить вербовку"
"PRECEDENT_CARDS","27","prec_104","10","Евгений Погожинга","«Штурмовые отряды несут потери, — торопит Погожинга. — Дайте набирать осуждённых за тяжкие грехи напрямую из казематов, минуя любые суды и бумаги».","Набор только по закону","Разрешить прямой набор"
"PRECEDENT_CARDS","28","prec_78","10","Евгений Погожинга","«Громовские казначеи опять задержали жалование дружине! — гремит Погожинга. — Дайте мне право самому изымать золото из купеческих гильдий Столицы на нужды фронта».","Платить только через казну","Дать право изъятия"
"PRECEDENT_CARDS","29","prec_131","10","Евгений Погожинга","«Мы взяли в плен сотню солдат врага, — докладывает Погожинга. — Не кормить же их в казематах. Дать им оружие и бросить в бой штрафными отрядами впереди наших».","Передать пленных тюрьме","Бросить пленных в бой"
"PRECEDENT_CARDS","30","prec_pogo_201","10","Евгений Погожинга","Погожинга привёл в приёмную десяток командиров без знаков различия. «Министерские клерки воруют пайки. Дайте мне право лично проверять склады Громова, а виновных ставить к стенке перед строем».","Проверка только ревизорами","Пустить его на склады"
"PRECEDENT_CARDS","31","prec_pogo_202","10","Евгений Погожинга","Дружина «Порох» сняла ролик: Погожинга на фоне ящиков со снарядами материт чиновников и требует эфир на всех каналах. Власова бледнеет: ролик уже расходится по Чебунету.","Снять ролик без шума","Дать ему эфир"
"PRECEDENT_CARDS","32","prec_pogo_203","10","Евгений Погожинга","Погожинга предлагает открыть «дома отдыха для провинившихся чиновников»: бывшие министры будут копать окопы под охраной его дружины, пока их семьи перечисляют пожертвования фронту.","Запретить частные казематы","Одобрить лагеря дружины"
"PRECEDENT_CARDS","33","prec_pogo_204","10","Евгений Погожинга","Купцы жалуются: люди Погожинги ставят на трактах «добровольные фронтовые шлагбаумы» и берут пошлину с каждой телеги. «Зато дороги теперь под моей охраной», — ухмыляется он.","Разогнать шлагбаумы","Узаконить фронтовую пошлину"
"PRECEDENT_CARDS","34","prec_pogo_205","10","Евгений Погожинга","Погожинга просит дворянский титул и место в Совете Безопасности. «Я кровь проливал, пока ваши бояре спорили о запятых. Пусть знают: грубая сила тоже элита».","Оставить без титула","Дать место в Совете"
"PRECEDENT_CARDS","35","prec_pogo_206","10","Евгений Погожинга","Вернувшиеся бойцы «Пороха» выбивают долги у лавочников под видом ветеранской справедливости. Погожинга предлагает не мешать: «Пусть народ уважает тех, кто умеет воевать».","Судить мародёров","Закрыть глаза"
"PRECEDENT_CARDS","36","prec_pogo_207","10","Евгений Погожинга","На границе задержали караван дружины: под мешками с сухарями нашли заморские микросхемы, золото и дорогие вина. Погожинга уверяет, что это «серое снабжение победы».","Конфисковать караван","Вернуть караван дружине"
"PRECEDENT_CARDS","37","prec_pogo_208","10","Евгений Погожинга","Погожинга требует поставить его людей охранять избирательные участки в прифронтовых областях. «Мои парни объяснят каждому, где правильная урна и какой бюллетень не дрожит».","Оставить обычную охрану","Пустить дружину на участки"
"PRECEDENT_CARDS","38","prec_3","7","Борис Усманов","Усманов льстит: «Наш Великий Президент, чернь расследует происхождение наших загородных поместий. Предлагаю наглухо закрыть реестр недвижимости от посторонних глаз — ради государственной тайны».","Оставить реестр открытым","Засекретить реестр"
"PRECEDENT_CARDS","39","prec_22","7","Борис Усманов","Заморские каретные мастера ушли. Усманов взял китайские повозки, наклеил герб Варонии и назвал их суверенной каретой. «Продаём втрое дороже, народ всё стерпит».","Разрешить честный импорт","Запустить «суверенную» карету"
"PRECEDENT_CARDS","40","prec_24","7","Борис Усманов","Заморские пивоварни и молочные дворы ушли из Варонии. Усманов предлагает передать их управление своим племянникам «за верную службу».","Продать на открытых торгах","Отдать активы племянникам"
"PRECEDENT_CARDS","41","prec_102","7","Борис Усманов","Западная Республика заморозила золото казны. Усманов предлагает арестовать все лавки и счета их купцов в Варонии и забрать золото себе. «Око за око».","Оставить активы под охраной","Арестовать и забрать активы"
"PRECEDENT_CARDS","42","prec_135","7","Борис Усманов","Друг Усманова проигрался в карты, и его верфи разоряются. Усманов предлагает обязать купцов первой гильдии выкупить заводы друга по завышенной цене — «чтобы спасти его дело».","Пусть верфи обанкротятся","Обязать выкупить задорого"
"PRECEDENT_CARDS","43","prec_48","0","Аркадий Зубов","Заморские аптечные зелья больше не везут. Зубов наладил «суверенные настойки из бересты и трав». «Тяжёлые хвори они не лечат, но зато полностью наши!»","Закупать импорт через третьи страны","Запретить импорт зелий"
"PRECEDENT_CARDS","44","prec_84","0","Аркадий Зубов","Казна требует золота. Зубов предлагает обязать всех купцов сдавать 80% заморской выручки в суверенный Банк по фиксированному — заниженному — курсу.","Оставить свободный оборот","Ввести обязательную продажу"
"PRECEDENT_CARDS","45","prec_92","0","Аркадий Зубов","Оппозиция считает, сколько золота уходит на дирижабли Громова. Зубов предлагает наглухо засекретить все расходы казны на оборону и безопасность.","Оставить траты открытыми","Засекретить расходы"
"PRECEDENT_CARDS","46","prec_117","0","Аркадий Зубов","Зубов предлагает автоматически закрывать выезд из Варонии всем, у кого долг казне больше десяти золотых. «Застава сама не выпустит должника».","Оставить свободный выезд","Закрывать выезд должникам"
"PRECEDENT_CARDS","47","prec_39","0","Аркадий Зубов","Многие варонийцы работают на гильдии удалённо из-за границы. Зубов предлагает поднять им подать до 30%, «чтобы беглецы тоже наполняли казну».","Сохранить старую ставку","Ввести подать 30%"
"PRECEDENT_CARDS","48","prec_18","2","Елена Власова","Дирижабль мятежного Погожинги взорвался в воздухе через месяц после марша. Власова предлагает официальную версию: «гвардейцы по пьяни уронили гранату на борт».","Объявить траур и расследование","Озвучить версию с гранатой"
"PRECEDENT_CARDS","49","prec_25","2","Елена Власова","Столичная газета пишет о наших потерях. Власова предлагает объявить её «нежелательной артелью»: за чтение статей или помощь ей — темница.","Ограничиться блокировкой сайта","Признать нежелательной"
"PRECEDENT_CARDS","50","prec_67","2","Елена Власова","Независимый союз писарей публикует отчёты о притеснениях свободы слова жандармами. Власова предлагает ликвидировать союз решением Верховного Суда.","Оставить союз работать","Ликвидировать союз"
"PRECEDENT_CARDS","51","prec_101","2","Елена Власова","Западные синематографы ушли. Власова предлагает крутить в театрах только суверенные сказки о богатырях под надзором Комитета — либо терпеть «серый прокат» чужих лент.","Разрешить «серый прокат»","Только суверенные сказки"
"PRECEDENT_CARDS","52","prec_133","2","Елена Власова","На афишах ещё стоят имена режиссёров, уехавших за рубеж. Власова предлагает стереть их отовсюду — с афиш и программок, «будто их никогда и не было».","Оставить имена","Стереть имена"
"PRECEDENT_CARDS","53","prec_57","5","Патриарх Варсонофий","Варсонофий создал «Движение Первых Слуг Короны»: значки, льготы при поступлении в университеты, особые привилегии. «Лояльных юнцов надо поощрять смолоду».","Отказать в льготах","Утвердить льготы движению"
"PRECEDENT_CARDS","54","prec_69","5","Патриарх Варсонофий","Варсонофий: «Молодёжь слишком легко разрывает браки. Запретить разводы без личного собеседования со священником и крупной пошлины. Семья — основа державы».","Сохранить свободу брака","Затруднить разводы"
"PRECEDENT_CARDS","55","prec_128","5","Патриарх Варсонофий","Варсонофий: «Философия учит сомневаться во всём — в вере, во власти. Это вредная наука! Предлагаю запретить преподавание философии во всех гимназиях».","Разрешить преподавать","Запретить философию"
"PRECEDENT_CARDS","56","prec_75","5","Патриарх Варсонофий","В газетах смеются над тучными монахами на дорогих каретах. Варсонофий требует уголовную статью за «дискредитацию духовного сана».","Оставить свободу слова","Запретить критику клира"
"PRECEDENT_CARDS","57","prec_1","1","Генерал Валерий Громов","Полковник тыловой службы докладывает Громову: призывники прячутся по деревням. «Предлагаю считать человека явившимся, как только внесём его в электронный реестр, и сразу закрывать ему выезд».","Сохранить бумажные повестки","Внедрить электронный реестр"
"PRECEDENT_CARDS","58","prec_46","1","Генерал Валерий Громов","Громов: «Для защиты Столицы нужны батареи. Предлагаю изымать земли у крестьян без их согласия, выплачивая копеечную компенсацию. Война не ждёт торгов».","Выкупать по рыночной цене","Изымать земли за копейки"
"PRECEDENT_CARDS","59","prec_54","1","Генерал Валерий Громов","Громов: «Не хватает полевых лекарей. Предлагаю поставить всех женщин с лекарским образованием на воинский учёт и запретить им выезд из страны».","Разрешить свободный выезд","Поставить на учёт и закрыть выезд"
"PRECEDENT_CARDS","60","prec_125","1","Генерал Валерий Громов","Громов: «В иных полках солдаты не идут в атаку. Предлагаю назначить в каждый полк духовного комиссара с правом расстреливать паникёров на месте».","Доверять офицерам полков","Назначить комиссаров"
"PRECEDENT_CARDS","61","prec_50","3","Николай Сенин","Сенин: «Иные министры сомневаются в вашем курсе. Предлагаю создать тайный корпус надзирателей — Опричнину — лично вам подчинённый, с правом обыскивать дом любого боярина».","Доверять Тайной канцелярии","Создать опричнину"
"PRECEDENT_CARDS","62","prec_29","3","Николай Сенин","Сенин: «Свод законов ограничивает ваше правление сроками. Предлагаю поправку, что обнулит все ваши прошлые годы у власти — и позволит избираться вечно».","Покинуть трон в срок","Обнулить сроки"
"PRECEDENT_CARDS","63","prec_74","3","Николай Сенин","Сенин: «Предлагаю тайный реестр тех, кто ещё не совершил преступления, но мыслит опасно — часто ездит за границу, читает не то. За ними будут следить круглосуточно».","Отказать в слежке","Создать реестр «мыслящих опасно»"
"PRECEDENT_CARDS","64","prec_85","3","Николай Сенин","Сенин: «Смутьяны прячут лица под масками, чтобы магические зеркала на улицах их не узнавали. Предлагаю запретить скрывать лицо в людных местах».","Разрешить маски","Запретить маски"
"PRECEDENT_CARDS","65","prec_60","3","Николай Сенин","Сенин: «Для поиска шпионов жандармам нужно право входить в любое жилище, ломать двери и обыскивать без санкции судьи. Промедление на руку врагу».","Требовать ордер суда","Разрешить обыск без ордера"
"CRISIS_CARDS","0","","1","Генерал Валерий Громов","⚠️ КРИЗИС: Соседнее государство обстреляло пограничный Белогорск. Погибли мирные жители, военкоры требуют немедленного объявления мобилизации!","Тотальная мобилизация","Глубокая озабоченность"
"CRISIS_CARDS","1","","8","Екатерина Пизулина","⚠️ КРИЗИС: Екатерина Пизулина из Лиги Чистого Эфира нашла экстремизм в песнях самого популярного рэпера. Миллионы подростков бунтуют.","Вызвать на покаяние","Проигнорировать донос"
"CRISIS_CARDS","2","","0","Аркадий Зубов","⚠️ КРИЗИС: Казначейство Западного Союза ввело санкции против Национального клирингового центра. Валютные торги остановлены, рубль в крутом пике. У Зубова шок.","Ввести валютный контроль","Жесткая экономия бюджета"
"CRISIS_CARDS","3","","2","Елена Власова","⚠️ КРИЗИС: Секретная видеозапись вашей тайной встречи с послом Сара Хартли слита в сеть. Z-военкоры обвиняют вас в предательстве Родины!","Выйти в прямой эфир","Объявить провокацией ЦРУ"
"CRISIS_CARDS","4","","6","Юлия Стрельцова","⚠️ КРИЗИС: Миллион граждан вышли на марш против коррупции в столице. Стрельцова требует вашей отставки и честных выборов прямо сейчас!","Объявить честные досрочные выборы","Жестко удержать трон"
"CRISIS_CARDS","5","","1","Генерал Валерий Громов","⚠️ КРИЗИС: В соседней братской республике вспыхнул народный бунт против дружественного диктатора. Громов просит ввести туда танки для защиты.","Ввести танки в республику","Ограничиться нотами поддержки"
"CHAINS","close_tv","","3","Николай Сенин","Журналисты закрытого телеканала «Дождь» создали подпольное издание в Telegram. Их читали 5 миллионов граждан, и теперь Сенин бьет тревогу.","Заблокировать Telegram-канал","Игнорировать Telegram"
"CHAINS","accept_refugees","","6","Юлия Стрельцова","Стрельцова докладывает: из-за наплыва беженцев из соседней республики резко активизировались Z-патриоты. Они требуют закрыть границы.","Диалог с патриотами","Жесткий разгон митингов"
"CHAINS","gave_khan_tax","","7","Борис Усманов","Другие крупные олигархи узнали о льготах Бориса Усманова и требуют того же для своих яхт и заводов. «Нельзя же помогать только одному Борису!»","Отказать всем олигархам","Дать льготы всем сорока"
"CHAINS","dispersed_protest","","4","Посол Сара Хартли","Посол Сара Хартли вручает ноту протеста: жестокий разгон забастовки дубинками ОМОНа попал во все мировые СМИ. Сенат США готовит жесткие санкции.","Принести извинения публично","Отвергнуть ноту протеста"
"CHAINS","surveillance","","2","Елена Власова","Хакеры взломали госуслуги и слили базу данных тотальной слежки. Власова не знает, как оправдываться перед прессой.","Признать утечку честно","Объявить фейком и скрыть"
"CHAINS","army_neglect","","1","Генерал Валерий Громов","Громов докладывает: участились случаи дезертирства контрактников. Офицеры жалуются на задержку выплат в 2 миллиона рублей подъемных.","Выделить экстренно рубли","Жестко судить дезертиров"
"CHAINS","climate_deal","","6","Юлия Стрельцова","50 000 шахтеров Урала вышли на забастовку после вашего указа закрыть угольные заводы ради климатического соглашения с Западом.","Выплатить компенсации","Отложить закрытие шахт"
"CHAINS","privatized_health","","2","Елена Власова","После того, как вы приватизировали систему здравоохранения, цены на лекарства от гриппа выросли втрое. Пенсионеры бунтуют в аптеках.","Заморозить цены жестко","Рыночная саморегуляция"
"CHAINS","delo_arc_hard","","1","Генерал Валерий Громов","Судебный процесс за госизмену транслировался по всем каналам. Бывший замминистра во всем признался. Громов доволен — силовики ликуют.","Помиловать через год","Максимальный срок в Сибири"
"CHAINS","delo_arc_soft","","1","Генерал Валерий Громов","Тайная проверка спецслужб завершена. Замминистра оказался чист, донос был сфабрикован конкурентами. Но Сенин недоволен вашей мягкостью.","Публично оправдать его","Замять расследование тихо"
"CHAINS","naslednik_arc_close","","6","Юлия Стрельцова","Стрельцова: Волков окреп. Молодежь видит в нем «новую надежду», а Усманов тайно обсуждает с ним транзит власти. Громов смотрит хмуро.","Передать преемнику трон","Дискредитировать Волкова"
"CHAINS","naslednik_arc_exile","","6","Юлия Стрельцова","Стрельцова: сосланный вами Волков стал губернатором Дальнего Востока и набрал там бешеную популярность. Народ считает его мучеником.","Вернуть в правительство","Продолжать давить его"
"CHAINS","ds_arc_2_blockade","","3","Николай Сенин","Сенин докладывает: блокировка Наружу провалена. Миллионы граждан перешли на новые VPN. Екатерина Пизулина требует Чебунет.","Полное отключение от WWW","Только мониторинг и штрафы"
"CHAINS","ds_arc_2_open","","4","Посол Сара Хартли","Хартли: свободный интернет в Варонии привлек западных инвесторов. Артемий Лебедь предлагает открыть IT-хаб.","Открыть IT-хаб для Запада","Ограничить западные фирмы"
